"UHH_ThetaEvolve:evolve:Total energy","UHH_ThetaEvolve:evolve:Energy calc count","UHH_ThetaEvolve:evolve:Max dm/dt","UHH_ThetaEvolve:evolve:dE/dt","UHH_ThetaEvolve:evolve:Delta E","UHH_ThetaEvolve:evolve:Temperature","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
5.2089143785088508e-19,7501,276624.74859849061,-2.4962633307344309e-08,-1.252923493901455e-22,100,-2.1776542736059734e-20,2.3904774676604978e-19,28.152683708736873,31.306257174074528,31.306257174074528,3.03321277434756e-19,498.66563015699842,498.66563015699842,0,0,2.9895638613896126e-22,7500,7500,0,-0.56237597827725294,-0.80801727860565253,0.0969119336821814,1.0000000000000001e-15,7.4999999999992552e-12
5.2617723793471707e-19,8001,285386.25762246858,-2.5613037839569695e-08,4.3761006967480373e-22,100,-2.1212456584879227e-20,2.4526737762173006e-19,32.293099537550653,35.912082971736545,35.912082971736545,3.0184502628110794e-19,498.66563015699842,498.66563015699842,0,0,2.7729061675822721e-22,8000,8000,0,-0.55963891942751776,-0.81279246617854928,0.062589825958544898,1.0000000000000001e-15,7.9999999999995055e-12
5.3226195224018461e-19,8501,309724.67339293053,-2.641123635653688e-08,2.4241161402335141e-22,100,-2.1055131051962361e-20,2.5173792792067164e-19,30.442330477920475,35.912082971736545,35.912082971736545,3.0131275622627278e-19,498.66563015699842,498.66563015699842,0,0,2.6639914520256316e-22,8500,8500,0,-0.55865205858040823,-0.81497299888192609,0.029628799922166767,1.0000000000000001e-15,8.4999999999997558e-12
5.396103282635851e-19,9001,326036.11741507397,-2.7060844213546231e-08,-1.8652182919035764e-22,100,-2.1096897340545274e-20,2.5933881793924343e-19,33.698729946271278,35.912082971736545,35.912082971736545,3.0109990659673502e-19,498.66563015699842,498.66563015699842,0,0,2.6850106815193915e-22,9000,9000,0,-0.55825742250459576,-0.81520908351141519,-0.0069268063335046247,1.0000000000000001e-15,9.0000000000000061e-12
5.5529416009556042e-19,9501,263509.50093839091,-2.8500406467561179e-08,-2.138243552576435e-22,100,-2.114769566618721e-20,2.7561697698573688e-19,33.957544088828044,36.154906484811384,36.154906484811384,3.0054692310956312e-19,498.66563015699842,498.66563015699842,0,0,2.779556664476584e-22,9500,9500,0,-0.55723215770220691,-0.8139485331053169,-0.037882988655164859,1.0000000000000001e-15,9.5000000000002564e-12
5.5826380077637158e-19,10001,326495.80626517872,-2.8540754472440632e-08,-3.9968658322095326e-22,100,-2.1373512974379149e-20,2.7871966930998604e-19,36.242785030138492,36.318647250219861,36.318647250219861,3.0062288694169797e-19,498.66563015699842,498.66563015699842,0,0,2.9475749906669927e-22,10000,10000,0,-0.55737299923753159,-0.81073087651158593,-0.075941781849703904,1.0000000000000001e-15,1.0000000000000507e-11
5.531001988612795e-19,10501,288449.92880031932,-2.7713210903832994e-08,-1.8875486138393573e-22,100,-2.1647967241285422e-20,2.7433224754497907e-19,32.892708915109843,36.721477533730607,36.721477533730607,3.0009777788953832e-19,498.66563015699842,498.66563015699842,0,0,3.1814066804757352e-22,10500,10500,0,-0.55639941532212667,-0.80724510720267495,-0.1092338186866936,1.0000000000000001e-15,1.0500000000000757e-11
5.6483041912577894e-19,11001,376285.03471653257,-2.864902119474261e-08,3.7421128866632972e-22,100,-2.2155496198405366e-20,2.8620332420701004e-19,35.750570060554757,36.721477533730607,36.721477533730607,3.0042756537794575e-19,498.66563015699842,498.66563015699842,0,0,3.5502573922851134e-22,11000,11000,0,-0.55701086125491861,-0.80055865392859982,-0.1424134297532314,1.0000000000000001e-15,1.1000000000001007e-11
5.8252142329199872e-19,11501,261816.10976073917,-3.0437508158026642e-08,2.2826763362247666e-22,100,-2.2741282403956488e-20,3.0307109849425494e-19,31.910974450027702,38.044869964101217,38.044869964101217,3.0179566161414462e-19,498.66563015699842,498.66563015699842,0,0,3.959455875556609e-22,11500,11500,0,-0.5595473943518271,-0.79153593324325633,-0.17471152284924008,1.0000000000000001e-15,1.1500000000001258e-11
5.9861880398021498e-19,12001,306556.33057402214,-3.2107428606326905e-08,1.5570996884361223e-22,100,-2.3467400798708165e-20,3.202713613748074e-19,37.492493383220463,38.144949465846608,38.144949465846608,3.0136874212908041e-19,498.66563015699842,498.66563015699842,0,0,4.4610127503531394e-22,12000,12000,0,-0.55875585982748011,-0.78371026462679017,-0.20599625666793583,1.0000000000000001e-15,1.2000000000001508e-11
6.0919313295347523e-19,12501,271358.39830168296,-3.3300032739201065e-08,2.0846878803033971e-22,100,-2.4194008644635104e-20,3.3084800563550287e-19,37.305066367508942,38.273893098868101,38.273893098868101,3.0203479784169978e-19,498.66563015699842,498.66563015699842,0,0,5.0433812090772556e-22,12500,12500,0,-0.55999076736888076,-0.77243714393412222,-0.23973108588572062,1.0000000000000001e-15,1.2500000000001758e-11
6.0773433002652107e-19,13001,275796.73247133609,-3.2839942951435419e-08,3.0523293615563908e-22,100,-2.4962119660003041e-20,3.2997778772881431e-19,35.885274984395878,38.273893098868101,38.273893098868101,3.021487236791059e-19,498.66563015699842,498.66563015699842,0,0,5.6993827860392041e-22,13000,13000,0,-0.56020199275604843,-0.76100872871216574,-0.27213511419244263,1.0000000000000001e-15,1.3000000000002009e-11
6.2531333882943777e-19,13501,296414.89990097785,-3.5134752492065074e-08,1.4543714172265178e-23,100,-2.5639368737393639e-20,3.4808805924638292e-19,41.523277566817711,42.210305029473609,42.210305029473609,3.0222340162329507e-19,498.66563015699842,498.66563015699842,0,0,6.4124669715343683e-22,13500,13500,0,-0.56034045017741463,-0.7479685073272222,-0.30394196482379748,1.0000000000000001e-15,1.3500000000002259e-11
6.3806678345240854e-19,14001,288927.49641278636,-3.6206652360105578e-08,2.8006823561795445e-22,100,-2.6251910847730906e-20,3.5907320913947342e-19,37.877323954269954,42.210305029473609,42.210305029473609,3.0454091013791013e-19,498.66563015699842,498.66563015699842,0,0,7.0457502275591734e-22,14000,14000,0,-0.5646372510121429,-0.73163320083031358,-0.33267155170685353,1.0000000000000001e-15,1.4000000000002509e-11
6.5041806275500561e-19,14501,279465.63149791083,-3.7801456732690886e-08,-1.9545172220811049e-22,100,-2.7100585194726083e-20,3.7108774040198397e-19,40.428462003639261,43.050700102834696,43.050700102834696,3.0564401039256183e-19,498.66563015699842,498.66563015699842,0,0,7.8689715518587402e-22,14500,14500,0,-0.5666824655453736,-0.71637123337645847,-0.36026563304643433,1.0000000000000001e-15,1.4500000000002759e-11
6.5286570389111839e-19,15001,284042.21235413972,-3.7866147006566835e-08,-8.9059782617630608e-23,100,-2.7807493903776988e-20,3.7325887335893933e-19,40.745822712417791,43.734874257937328,43.734874257937328,3.0654412853171385e-19,498.66563015699842,498.66563015699842,0,0,8.7019590424222966e-22,15000,15000,0,-0.56835133897011902,-0.69987050130193962,-0.38844964294148643,1.0000000000000001e-15,1.5000000000002284e-11
6.4995651365590455e-19,15501,283365.48989731254,-3.7472895574236567e-08,1.0553627132621905e-22,100,-2.8440210168345649e-20,3.7007343715499582e-19,39.669970270353275,43.734874257937328,43.734874257937328,3.0736775385441935e-19,498.66563015699842,498.66563015699842,0,0,9.5553281483508676e-22,15500,15500,0,-0.56987839009065899,-0.68144060619910796,-0.41731349369657766,1.0000000000000001e-15,1.5500000000001727e-11
6.4691124670755082e-19,16001,263591.52242999198,-3.6730564909727083e-08,-7.0074115957959869e-22,100,-2.9012889464437519e-20,3.6695461830506461e-19,45.315810612399623,45.37574866062976,45.37574866062976,3.0791708422083962e-19,498.66563015699842,498.66563015699842,0,0,1.0524336460840878e-21,16000,16000,0,-0.57089688178641385,-0.66153904890950277,-0.44623498436613523,1.0000000000000001e-15,1.6000000000001169e-11
6.4982054868964524e-19,16501,338347.97849511425,-3.6765812226544295e-08,1.9124669834956825e-23,100,-2.9492096528504867e-20,3.6965933266294671e-19,41.215034347475921,45.619337512407384,45.619337512407384,3.0849583018780157e-19,498.66563015699842,498.66563015699842,0,0,1.1574823674018214e-21,16500,16500,0,-0.57196991178317769,-0.63973115610813602,-0.47496040914402932,1.0000000000000001e-15,1.6500000000000612e-11
6.5761428067796759e-19,17001,311929.65647170873,-3.7333025283823111e-08,3.127585916878221e-22,100,-2.9801304471459239e-20,3.7738337830673793e-19,44.133184536529861,45.643205429558499,45.643205429558499,3.0877281225072239e-19,498.66563015699842,498.66563015699842,0,0,1.2593945919665664e-21,17000,17000,0,-0.57248345326604932,-0.61827552525249607,-0.50126846502403033,1.0000000000000001e-15,1.7000000000000054e-11
6.6613600974258954e-19,17501,302490.57327683183,-3.8139526717830675e-08,1.6283268087638058e-22,100,-2.991504897577897e-20,3.8586738315045853e-19,37.350736561378156,45.643205429558499,45.643205429558499,3.0882275195165292e-19,498.66563015699842,498.66563015699842,0,0,1.3609236162569458e-21,17500,17500,0,-0.57257604448946509,-0.59590135546904965,-0.52617478648932825,1.0000000000000001e-15,1.7499999999999497e-11
6.7047438382423016e-19,18001,270193.3392745314,-3.8203915883302433e-08,1.0341356095871997e-22,100,-3.007447756363965e-20,3.8947033504263394e-19,38.547388478592744,45.643205429558499,45.643205429558499,3.0960680272524972e-19,498.66563015699842,498.66563015699842,0,0,1.4717236199861362e-21,18000,18000,0,-0.57402972200444047,-0.57051086608434276,-0.55136405196338167,1.0000000000000001e-15,1.7999999999998939e-11
6.8425676715723552e-19,18501,273564.38644176372,-3.9352074914407203e-08,-1.6323022132583626e-22,100,-2.9972418088523889e-20,4.0394328370141958e-19,51.490114263374956,51.746848939195921,51.746848939195921,3.0871927346674694e-19,498.66563015699842,498.66563015699842,0,0,1.5666280775928395e-21,18500,18500,0,-0.5723841891251733,-0.54712350465641002,-0.57474244304263467,1.0000000000000001e-15,1.8499999999998382e-11
6.8779193311692241e-19,19001,317238.51716316794,-3.980628719363041e-08,-3.0387080375586826e-22,100,-2.9783073370597171e-20,4.078869454189862e-19,43.833765068661236,53.14802758054271,53.14802758054271,3.0800426530478076e-19,498.66563015699842,498.66563015699842,0,0,1.6837957637526378e-21,19000,19000,0,-0.57105852078445352,-0.51990140575190358,-0.6000085854577033,1.0000000000000001e-15,1.8999999999997824e-11
6.9199433696907692e-19,19501,262571.84665273485,-3.9855588071225502e-08,1.0086351830726208e-22,100,-2.9461424647204043e-20,4.1254308490566961e-19,42.591148424742464,53.14802758054271,53.14802758054271,3.0710487909802924e-19,498.66563015699842,498.66563015699842,0,0,1.8077976125821477e-21,19500,19500,0,-0.56939100440660961,-0.49134014706326579,-0.62463605803335298,1.0000000000000001e-15,1.9499999999997267e-11
6.8270721744454289e-19,20001,285494.68692692491,-3.836239801036201e-08,-2.4412791331124528e-22,100,-2.8992278368567864e-20,4.0325331664323414e-19,44.605824715919084,53.14802758054271,53.14802758054271,3.0653068645967626e-19,498.66563015699842,498.66563015699842,0,0,1.9154927102003771e-21,20000,20000,0,-0.5683264165562476,-0.46369423470938204,-0.64592679667521558,1.0000000000000001e-15,1.9999999999996709e-11
6.8867202426306308e-19,20501,297210.22657754173,-3.9302304111536479e-08,-2.1846756719190029e-22,100,-2.8467646802844856e-20,4.10362503386375e-19,42.684916924489364,53.14802758054271,53.14802758054271,3.047598236625077e-19,498.66563015699842,498.66563015699842,0,0,2.0173440170252167e-21,20500,20500,0,-0.56504312991584138,-0.43689485258886962,-0.66676441633674655,1.0000000000000001e-15,2.0499999999996152e-11
6.823353236914781e-19,21001,273693.71221545449,-3.8345944868188098e-08,1.9216222455306511e-22,100,-2.7911628970168429e-20,4.0432216310196027e-19,38.533938937981965,53.14802758054271,53.14802758054271,3.0380533620176234e-19,498.66563015699842,498.66563015699842,0,0,2.1194533579239391e-21,21000,21000,0,-0.56327345248328653,-0.40767157505870066,-0.68640908596200256,1.0000000000000001e-15,2.0999999999995594e-11
6.8289840727416236e-19,21501,299757.47454954265,-3.8001160953341639e-08,-3.9693675529480653e-23,100,-2.7210629308672808e-20,4.0520993251980861e-19,37.781190103287621,53.14802758054271,53.14802758054271,3.0268008217849494e-19,498.66563015699842,498.66563015699842,0,0,2.2190218845315957e-21,21500,21500,0,-0.56118716352427489,-0.37837824323019831,-0.7039687518531631,1.0000000000000001e-15,2.1499999999995037e-11
6.9994237951567252e-19,22001,266169.79442799732,-3.9194910581649656e-08,2.5931435214474426e-22,100,-2.646943875470464e-20,4.2281226162838975e-19,42.045904580612422,53.14802758054271,53.14802758054271,3.0129103604692805e-19,498.66563015699842,498.66563015699842,0,0,2.3085205950593371e-21,22000,22000,0,-0.55861178805533773,-0.34870831231689559,-0.71988694824334498,1.0000000000000001e-15,2.199999999999448e-11
7.0212943213662039e-19,22501,292957.8659044588,-3.8943563578148384e-08,3.4988928113497539e-22,100,-2.5744696148440578e-20,4.238208515797299e-19,39.589882332754804,53.14802758054271,53.14802758054271,3.0166829796149628e-19,498.66563015699842,498.66563015699842,0,0,2.3849787438348064e-21,22500,22500,0,-0.55931125444314389,-0.31626793555377436,-0.73399313019120083,1.0000000000000001e-15,2.2499999999993922e-11
7.1922192868258405e-19,23001,274004.76313470694,-4.0407269174691085e-08,2.289513505074219e-22,100,-2.4986640696776948e-20,4.4005551669208869e-19,44.268005456073631,53.14802758054271,53.14802758054271,3.0170015731025238e-19,498.66563015699842,498.66563015699842,0,0,2.4528953770199043e-21,23000,23000,0,-0.55937032360102013,-0.2862383657568523,-0.74526621217005573,1.0000000000000001e-15,2.2999999999993365e-11
7.2153859576392487e-19,23501,303726.17963143141,-4.0757299991911459e-08,3.7585065067677424e-23,100,-2.4226622309022268e-20,4.4291440189102159e-19,42.598661862584436,53.14802758054271,53.14802758054271,3.0032081072358072e-19,498.66563015699842,498.66563015699842,0,0,2.5300054583448591e-21,23500,23500,0,-0.55681293167446888,-0.25476007056248323,-0.75836122786918503,1.0000000000000001e-15,2.3499999999992807e-11
7.2899164765145158e-19,24001,308081.18687738862,-4.1276654383295553e-08,1.3983903623674853e-22,100,-2.3532060051950564e-20,4.5223399759104302e-19,49.006906436802637,53.14802758054271,53.14802758054271,2.9768282410651558e-19,498.66563015699842,498.66563015699842,0,0,2.6068860058435997e-21,24000,24000,0,-0.55192194507108616,-0.22280176924308012,-0.77076518183652387,1.0000000000000001e-15,2.399999999999225e-11
7.291464566519845e-19,24501,313926.97159612912,-4.1398065539985882e-08,-5.9769734244692433e-22,100,-2.2665756772487465e-20,4.5191668355316675e-19,54.092309733990817,54.515776280442857,54.515776280442857,2.9723808699353965e-19,498.66563015699842,498.66563015699842,0,0,2.6574428777655205e-21,24500,24500,0,-0.55109737558785943,-0.19161559011700696,-0.77931908440191522,1.0000000000000001e-15,2.4499999999991692e-11
7.279907734365475e-19,25001,335417.14385694457,-4.1091355037243547e-08,-4.1492079733596659e-22,100,-2.2191701433818424e-20,4.5185737488714242e-19,38.88863049528463,54.795101192798789,54.795101192798789,2.9560996220680111e-19,498.66563015699842,498.66563015699842,0,0,2.7151377764224491e-21,25000,25000,0,-0.54807873384454664,-0.1591715877872347,-0.78839295103684437,1.0000000000000001e-15,2.4999999999991135e-11
7.24152198239913e-19,25501,291460.07041171589,-4.0838623391334868e-08,-4.720994366220177e-22,100,-2.1465008224415369e-20,4.4746592330098971e-19,44.999655377210473,54.795101192798789,54.795101192798789,2.9539355694748605e-19,498.66563015699842,498.66563015699842,0,0,2.7577262158525791e-21,25500,25500,0,-0.54767750541625793,-0.12793536153601703,-0.79493402544242164,1.0000000000000001e-15,2.5499999999990577e-11
7.3753081099128195e-19,26001,360731.49817143171,-4.2165867245653593e-08,-6.5155883557679109e-23,100,-2.1222500766492293e-20,4.6121786549321376e-19,42.440623957922284,54.795101192798789,54.795101192798789,2.9475130585113333e-19,498.66563015699842,498.66563015699842,0,0,2.784140413427189e-21,26000,26000,0,-0.54648673307194495,-0.095488820014258985,-0.79956787999747281,1.0000000000000001e-15,2.599999999999002e-11
7.4320445918795187e-19,26501,298233.1416198127,-4.2668445341821451e-08,5.3561273702303085e-22,100,-2.0792882387608525e-20,4.6727660429848743e-19,49.625222384636409,54.795101192798789,54.795101192798789,2.9391061437531433e-19,498.66563015699842,498.66563015699842,0,0,2.8101229017587189e-21,26500,26500,0,-0.54492804027221298,-0.060607335275244797,-0.80336342498851276,1.0000000000000001e-15,2.6499999999989462e-11
7.5613454961274594e-19,27001,281681.59811542439,-4.4626903125872178e-08,-2.9889193177240061e-22,100,-2.0560574859906418e-20,4.8085382315005632e-19,40.294715139762786,54.795101192798789,54.795101192798789,2.9301510421245616e-19,498.66563015699842,498.66563015699842,0,0,2.8261971101398576e-21,27000,27000,0,-0.54326771031397947,-0.028729495218102023,-0.80582646368251143,1.0000000000000001e-15,2.6999999999988905e-11
7.5726643469583129e-19,27501,293018.37852931186,-4.4470379988294543e-08,-1.3609930874800171e-22,100,-2.0895263501061501e-20,4.8155175152432672e-19,41.344910743820932,54.795101192798789,54.795101192798789,2.9379410425001653e-19,498.66563015699842,498.66563015699842,0,0,2.8158424225495266e-21,27500,27500,0,-0.54471202345912395,0.0045741700534271106,-0.80467232774623165,1.0000000000000001e-15,2.7499999999988347e-11
7.5604104939651485e-19,28001,306571.32389110915,-4.4618198453680098e-08,-2.4883344968960873e-22,100,-2.0677118737218057e-20,4.796990146160928e-19,51.830432829498754,54.795101192798789,54.795101192798789,2.9420979181326644e-19,498.66563015699842,498.66563015699842,0,0,2.8093617043736853e-21,28000,28000,0,-0.54548273332167452,0.0405758745850585,-0.80347953362876345,1.0000000000000001e-15,2.799999999998779e-11
7.6779300359686524e-19,28501,268804.76110109402,-4.6083457275479579e-08,1.2251006040986723e-22,100,-2.0853728542810323e-20,4.914309078441139e-19,45.893881028984183,54.795101192798789,54.795101192798789,2.9442319427665904e-19,498.66563015699842,498.66563015699842,0,0,2.7926300189025449e-21,28500,28500,0,-0.54587839438486185,0.071912670282216012,-0.80026730179808636,1.0000000000000001e-15,2.8499999999987232e-11
7.7786285016108423e-19,29001,377654.6116237872,-4.7386674738532098e-08,-7.4836402194834447e-23,100,-2.1181709662855047e-20,5.0106306481796685e-19,46.740547531012652,54.795101192798789,54.795101192798789,2.9521767218146543e-19,498.66563015699842,498.66563015699842,0,0,2.7638228245069038e-21,29000,29000,0,-0.54735140443121844,0.10226923335811594,-0.79551235286736643,1.0000000000000001e-15,2.8999999999986675e-11
7.7375097478990339e-19,29501,310120.689685316,-4.6884719343955647e-08,3.9662836321364021e-22,100,-2.1624513055024286e-20,4.9693706908287134e-19,42.561071261191707,54.795101192798789,54.795101192798789,2.957101398826148e-19,498.66563015699842,498.66563015699842,0,0,2.7282788794416312e-21,29500,29500,0,-0.54826446930931094,0.13383941564179425,-0.78998377380294249,1.0000000000000001e-15,2.94999999999874e-11
7.8594456961029839e-19,30001,309839.99896108126,-4.8587374006725869e-08,-5.9839231894607615e-23,100,-2.214771347756613e-20,5.0909997100527756e-19,42.772824214444647,54.795101192798789,54.795101192798789,2.9630796100426546e-19,498.66563015699842,498.66563015699842,0,0,2.6843510783215525e-21,30000,30000,0,-0.5493728657955923,0.16547210063360712,-0.78290207827970859,1.0000000000000001e-15,2.9999999999988458e-11
7.8601454103903379e-19,30501,289566.1628721825,-4.8156545280782564e-08,-2.290510904475081e-22,100,-2.2709551467977811e-20,5.0877881396335863e-19,46.198058002726746,54.795101192798789,54.795101192798789,2.9731149404963791e-19,498.66563015699842,498.66563015699842,0,0,2.6337844940150469e-21,30500,30500,0,-0.55123347670590439,0.19740740117635791,-0.77380179285368289,1.0000000000000001e-15,3.0499999999989516e-11
7.772930438110418e-19,31001,320818.23007168318,-4.7114453777110672e-08,3.614773175129203e-23,100,-2.3104751347844333e-20,5.0074981768075878e-19,47.555599098827834,54.795101192798789,54.795101192798789,2.970613631756811e-19,498.66563015699842,498.66563015699842,0,0,2.5866143024462541e-21,31000,31000,0,-0.55076971895000792,0.22902244933482871,-0.76543167752767316,1.0000000000000001e-15,3.0999999999990574e-11
7.7328908570492372e-19,31501,322559.07597672741,-4.6719051110820334e-08,2.5157404038149357e-22,100,-2.3979171242120365e-20,4.9712745055123156e-19,51.619576576963212,54.795101192798789,54.795101192798789,2.9761794290535929e-19,498.66563015699842,498.66563015699842,0,0,2.5228634904531317e-21,31500,31500,0,-0.55180165140332682,0.25733960323138305,-0.75562249126561865,1.0000000000000001e-15,3.1499999999991632e-11
