"UHH_ThetaEvolve:evolve:Total energy","UHH_ThetaEvolve:evolve:Energy calc count","UHH_ThetaEvolve:evolve:Max dm/dt","UHH_ThetaEvolve:evolve:dE/dt","UHH_ThetaEvolve:evolve:Delta E","UHH_ThetaEvolve:evolve:Temperature","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
1.0714756204923824e-19,80649,1542.7294975086816,-1.2333252716260121e-10,-9.3171474242488992e-25,0,-9.1464261821294073e-21,4.9849329082120434e-20,32.499543266819437,100.53372152921082,100.53372152921082,0,0,0,0,0,6.6444659149247211e-20,61000,61000,0,0.12766200295740485,0.066270721161071369,-0.059396349455871175,5.3587064797190519e-14,2.9781532134767139e-09
1.0646266112659538e-19,81310,1526.9235148281068,-1.2162258969280078e-10,-9.551743106312108e-25,0,-9.4324600434676072e-21,4.9795712780847456e-20,33.223736716046744,100.53372152921082,100.53372152921082,0,0,0,0,0,6.6099408389215532e-20,61500,61500,0,0.13069628274331654,0.051556637068330968,-0.059757585770541806,5.2268155150916442e-14,3.0005241051161286e-09
1.0579146395038146e-19,81971,1544.1995585273035,-1.1991688744672145e-10,-9.8591827768609158e-25,0,-9.7609932664767427e-21,4.9825822002976735e-20,32.231682740692968,100.53372152921082,100.53372152921082,0,0,0,0,0,6.5726635213881478e-20,62000,62000,0,0.13256816509370792,0.037549438789317394,-0.059841306342780794,5.0981707119429568e-14,3.022618392960063e-09
1.051363707936612e-19,82632,1532.9605547974363,-1.1827186784502504e-10,-1.0246905713261717e-24,0,-1.0119077655450628e-20,4.9850264213744316e-20,32.222409128212249,100.53372152921082,100.53372152921082,0,0,0,0,0,6.5405184235367514e-20,62500,62500,0,0.13258513179990875,0.02437347956131241,-0.059600989822666289,4.9726921742439412e-14,3.0444698430374962e-09
1.0449547930242388e-19,83293,1494.0362096627043,-1.1682279773118583e-10,-1.0723661810098899e-24,0,-1.0542524375420526e-20,4.9845958292356872e-20,30.314830643824298,100.53372152921082,100.53372152921082,0,0,0,0,0,6.5192045385487543e-20,63000,63000,0,0.13017891242931756,0.011901236039131244,-0.05901616592972838,4.8503019724035535e-14,3.0661715999286214e-09
1.0386572144351054e-19,83954,1530.0033627153305,-1.1520740934180428e-10,-1.1104409171396829e-24,0,-1.0827154384230984e-20,5.0030518274154438e-20,30.373378657700172,100.53372152921082,100.53372152921082,0,0,0,0,0,6.4662357553587084e-20,63500,63500,0,0.12505518811589167,-0.0001145763288707449,-0.05810982331901704,4.7309240948699139e-14,3.0877240886674761e-09
1.032513036513646e-19,84615,1540.2219927166132,-1.1410668762804094e-10,-1.1676079917043957e-24,0,-1.1115298028313113e-20,4.976336899878329e-20,29.923781894535665,100.53372152921082,100.53372152921082,0,0,0,0,0,6.4603232680894423e-20,64000,64000,0,0.11697717993214189,-0.01184418681294604,-0.056833921951600218,4.6144844009226919e-14,3.1092176921334961e-09
1.0263714328150214e-19,85276,1521.8121315598678,-1.138222695818202e-10,-1.2543149596041903e-24,0,-1.1387534579040684e-20,4.871419260318962e-20,29.033872931405885,100.53372152921082,100.53372152921082,0,0,0,0,0,6.5310485257353211e-20,64500,64500,0,0.10581602297285694,-0.02340339677901529,-0.055178771357507032,4.5009105746272513e-14,3.1307116907756921e-09
1.0202342169941678e-19,85937,1516.1397576832758,-1.1356162989356185e-10,-1.3284536118533769e-24,0,-1.1457733438864081e-20,4.7753328481604084e-20,29.649367384180515,100.53372152921082,100.53372152921082,0,0,0,0,0,6.5727826656676771e-20,65000,65000,0,0.091761983552375664,-0.03516380397924368,-0.053075684615438358,4.3901320799222281e-14,3.1523856691631464e-09
1.0140442846304557e-19,86598,1550.6300337906555,-1.1334037723931679e-10,-1.3977227555975927e-24,0,-1.1386442417634825e-20,4.6822908424656569e-20,29.802987721363092,100.53372152921082,100.53372152921082,0,0,0,0,0,6.5967962456023821e-20,65500,65500,0,0.075241128462420176,-0.046916688931532273,-0.050470174718292314,4.2820801168124587e-14,3.1740302422418959e-09
1.0078305637640093e-19,87259,1599.7495917210015,-1.1402665862732803e-10,-1.4902784142265294e-24,0,-1.1163913580017128e-20,4.5534323327182475e-20,29.033278736082263,100.53372152921082,100.53372152921082,0,0,0,0,0,6.641264662923559e-20,66000,66000,0,0.056521378494640936,-0.058560758001957508,-0.047256711219044595,4.1766875786400905e-14,3.1959778099893417e-09
1.0015700594696706e-19,87920,1571.1112748565549,-1.1377300096378427e-10,-1.5327048196142343e-24,0,-1.0674924575039595e-20,4.5084072112107771e-20,29.205906967765035,100.53372152921082,100.53372152921082,0,0,0,0,0,6.5747858409898884e-20,66500,66500,0,0.036827241865306927,-0.069665830922407232,-0.043496119266515462,4.0738890104074277e-14,3.2180482060129201e-09
9.9522422378035436e-20,88581,1593.8180508390049,-1.1456681136670853e-10,-1.6112450218387661e-24,0,-1.0094340242884101e-20,4.3922887522071026e-20,28.011819247048127,100.53372152921082,100.53372152921082,0,0,0,0,0,6.5693875098848506e-20,67000,67000,0,0.016850846703229946,-0.079509194566788483,-0.039356780295516147,3.9736205681254634e-14,3.2401504170308878e-09
9.8882803312367822e-20,89242,1528.9924715213713,-1.1514799216680383e-10,-1.668393630248932e-24,0,-9.543315953998814e-21,4.3098021846717346e-20,27.710626277101003,100.53372152921082,100.53372152921082,0,0,0,0,0,6.532809741964929e-20,67500,67500,0,-0.0027705570407244046,-0.08760056182032333,-0.034987561790723078,3.8758199791630122e-14,3.262500072465674e-09
9.8241167044871254e-20,89903,1483.3970839148228,-1.1540122417121941e-10,-1.7067056119549515e-24,0,-9.0907238053446073e-21,4.2643657216050756e-20,27.359760451082945,100.53372152921082,100.53372152921082,0,0,0,0,0,6.4688233634165102e-20,68000,68000,0,-0.021157430900385524,-0.093437094718529831,-0.0306837632951804,3.7804265035717144e-14,3.2848811121901419e-09
9.7591186450149101e-20,90564,1448.3080101724786,-1.1655300709200137e-10,-1.7731623399524914e-24,0,-8.7885796254052311e-21,4.1601041696256181e-20,26.929509391653308,100.53372152921082,100.53372152921082,0,0,0,0,0,6.4778724379298153e-20,68500,68500,0,-0.037801362403535675,-0.096712956759640992,-0.02657783848773768,3.6873808963629259e-14,3.3072938806839687e-09
9.694201590848826e-20,91225,1440.7981295572135,-1.1613622938058082e-10,-1.7730166821438647e-24,0,-8.7054783674740418e-21,4.1765475033490705e-20,27.529823701237412,100.53372152921082,100.53372152921082,0,0,0,0,0,6.3882019242471598e-20,69000,69000,0,-0.052258883453779423,-0.09723841309457322,-0.022625881533751595,3.5966253707131024e-14,3.3298941493112771e-09
9.629213632596434e-20,91886,1414.7981904328919,-1.1617572707497139e-10,-1.7894364160602431e-24,0,-8.7799788800880629e-21,4.1541803283907197e-20,28.019009744749219,100.53372152921082,100.53372152921082,0,0,0,0,0,6.3530311922145204e-20,69500,69500,0,-0.06433291943751776,-0.094848687011167235,-0.018901594638019995,3.5081035620747518e-14,3.3523393805626534e-09
9.56468044916168e-20,92547,1486.5293789391424,-1.1471432044122126e-10,-1.7504189776244777e-24,0,-8.9789986961410103e-21,4.208662703671818e-20,28.383885162625738,100.53372152921082,100.53372152921082,0,0,0,0,0,6.2539176151039636e-20,70000,70000,0,-0.073525551051864063,-0.089599478346269357,-0.015329226284553302,3.4217604931707037e-14,3.3747851501976732e-09
9.5006991930472533e-20,93208,1508.8872828696012,-1.147464730677264e-10,-1.7633280672264721e-24,0,-9.3129689763361197e-21,4.1418946698432161e-20,29.374475202350073,100.53372152921082,100.53372152921082,0,0,0,0,0,6.2901014208376491e-20,70500,70500,0,-0.080176341712502069,-0.081854716500806321,-0.011845833629909827,3.3375425398499986e-14,3.3971073860385103e-09
9.4368008885619124e-20,93869,1459.6293052820401,-1.130697486028198e-10,-1.7169488886104826e-24,0,-9.7239463632831929e-21,4.2004033701364112e-20,29.590363588013108,100.53372152921082,100.53372152921082,0,0,0,0,0,6.2087921547538214e-20,71000,71000,0,-0.084562714104594719,-0.071731207476946682,-0.0083949476795314761,3.2553973977841227e-14,3.41939978010501e-09
9.3746399958695822e-20,94530,1359.0370659734722,-1.1216938749352851e-10,-1.6990196545521718e-24,0,-1.0316880963802846e-20,4.2319096962231011e-20,32.084443962920972,100.53372152921082,100.53372152921082,0,0,0,0,0,6.1744183960267657e-20,71500,71500,0,-0.087202130984817022,-0.059680583721876457,-0.0049886173678053399,3.1752740499828709e-14,3.4414469643031611e-09
9.3132432050726765e-20,95191,1310.5963078981745,-1.1027699622236127e-10,-1.6508821932842182e-24,0,-1.074276593160738e-20,4.2890863856658632e-20,32.92680657740096,100.53372152921082,100.53372152921082,0,0,0,0,0,6.0984334125675501e-20,72000,72000,0,-0.088238798822281458,-0.045897113078317578,-0.0017514568589589528,3.0971227351098468e-14,3.4633431464355182e-09
9.2531836607881606e-20,95852,1346.3452114787601,-1.0990663430494157e-10,-1.6512921307476667e-24,0,-1.1237436537444293e-20,4.2073251139187177e-20,34.007853065193494,100.53372152921082,100.53372152921082,0,0,0,0,0,6.1696022006138723e-20,72500,72500,0,-0.088392639015107285,-0.030995824872206638,0.0011672432122172621,3.0208949165776795e-14,3.4850585100421222e-09
9.1937172643212238e-20,96512,1353.8277357183372,-1.0811563713976445e-10,-5.506207942086861e-26,0,-1.1626294888332565e-20,4.2167653415195171e-20,33.130955532643299,100.53372152921082,100.53372152921082,0,0,0,0,0,6.1395814116349636e-20,73000,73000,0,-0.088329719895480815,-0.015196252433302247,0.0036038568942197715,5.8930865048079517e-14,3.5068049270293493e-09
9.1355002990591832e-20,97173,1308.4252984931663,-1.0685247409776723e-10,-1.776102378673516e-25,0,-1.2036062679243897e-20,4.2274874670782777e-20,37.40074855493468,100.53372152921082,100.53372152921082,0,0,0,0,0,6.1116190999052959e-20,73500,73500,0,-0.088769670977479245,0.00075106270212798156,0.0054340461279512716,5.7480431316182434e-14,3.528281760211241e-09
9.0788035734983838e-20,97834,1348.9414616647668,-1.0429740515926806e-10,-2.24059650594377e-25,0,-1.2138197287354773e-20,4.2947262350621825e-20,36.57396278921356,100.53372152921082,100.53372152921082,0,0,0,0,0,5.9978970671716773e-20,74000,74000,0,-0.0899141878696465,0.016797043464120451,0.0066411340971980395,5.6065696330755708e-14,3.5495816539976739e-09
9.0235324022982394e-20,98495,1353.3390110663877,-1.0349327122266127e-10,-3.6443819718188905e-25,0,-1.2175065204101817e-20,4.2276595963193596e-20,35.345213740529282,100.53372152921082,100.53372152921082,0,0,0,0,0,6.0133793263890623e-20,74500,74500,0,-0.092137287445636845,0.032525907277772312,0.0071487490374882792,5.4685781457724878e-14,3.5707347245697445e-09
8.9690135187284115e-20,99156,1366.2997770634911,-1.0213028184796062e-10,-4.6248679148360323e-25,0,-1.2031131349811566e-20,4.1885292338127129e-20,33.030780781109776,100.53372152921082,100.53372152921082,0,0,0,0,0,5.9835974198968557e-20,75000,75000,0,-0.095683049011064586,0.047694394152992231,0.0069599691443064408,5.3339829688363884e-14,3.5918590298050357e-09
8.9154023009790196e-20,99817,1369.809762350226,-1.0132548948157635e-10,-5.775999100916239e-25,0,-1.1923665726994358e-20,4.1595483951296849e-20,36.839462273194577,100.53372152921082,100.53372152921082,0,0,0,0,0,5.9482204785487698e-20,75500,75500,0,-0.10096060548470008,0.061998350295271842,0.006126498506741373,5.2027005107042653e-14,3.6129550297330087e-09
8.8625350791205058e-20,100478,1422.6623839797928,-1.0003987060984069e-10,-6.599021410259834e-25,0,-1.1704717321688496e-20,4.1757659664966709e-20,37.204222869503447,100.53372152921082,100.53372152921082,0,0,0,0,0,5.8572408447926849e-20,76000,76000,0,-0.10805479455104527,0.075510387046208965,0.0048352834345591553,5.0746492372073149e-14,3.6339348538210525e-09
8.8106148343991968e-20,101139,1567.7956733129643,-9.8996488178662633e-11,-7.4653535685742786e-25,0,-1.1493636962317036e-20,4.1508958585663035e-20,35.079337361341658,100.53372152921082,100.53372152921082,0,0,0,0,0,5.8090826720645964e-20,76500,76500,0,-0.11704901920575901,0.088367651726787302,0.0031589165827302541,4.9497496209334673e-14,3.6548571044003956e-09
8.75909770357964e-20,101800,1574.9581670343532,-9.8155594998921005e-11,-8.3153832293428831e-25,0,-1.1271637368723987e-20,4.0877048372613672e-20,34.626559605555265,100.53372152921082,100.53372152921082,0,0,0,0,0,5.7985566031906718e-20,77000,77000,0,-0.12788060382823405,0.10058542712851265,0.0011185535100735645,4.8279240918361297e-14,3.6758095449110544e-09
8.7079000159548682e-20,102461,1639.0931368052047,-9.7493784690252783e-11,-9.1286668069985009e-25,0,-1.1120844761980458e-20,4.0236576718195539e-20,30.857536257460016,100.53372152921082,100.53372152921082,0,0,0,0,0,5.7963268203333595e-20,77500,77500,0,-0.14045104964211261,0.11197155510349277,-0.0012962391479838355,4.7090969890585889e-14,3.6968499750143289e-09
8.6566880619405619e-20,103122,1734.688143564181,-9.6707551178941471e-11,-9.7477936278417801e-25,0,-1.0961068989931139e-20,3.9991216616315821e-20,33.180973865557597,100.53372152921082,100.53372152921082,0,0,0,0,0,5.7536732993020943e-20,78000,78000,0,-0.15460914079964425,0.12240889175223534,-0.0040258607600274117,4.5931945139441865e-14,3.7180381121596612e-09
8.6053738867711957e-20,103783,1715.0194279997888,-9.6593440353105239e-11,-1.0570156170340699e-24,0,-1.0828888333949393e-20,3.9414964525270529e-20,33.698742262013397,100.53372152921082,100.53372152921082,0,0,0,0,0,5.7467662676390814e-20,78500,78500,0,-0.17008959627930956,0.13183381557935056,-0.0070052652356630872,4.4801446842029493e-14,3.7393149188617693e-09
8.5536628762930223e-20,104444,1751.7975878016189,-9.6216556904321506e-11,-1.1151985153380356e-24,0,-1.0602006679211974e-20,3.8918001951585074e-20,33.741306818213815,100.53372152921082,100.53372152921082,0,0,0,0,0,5.7220633490557135e-20,79000,79000,0,-0.18650534794301074,0.14040771447232703,-0.010195295943277892,4.3698772892063702e-14,3.7607698066735831e-09
8.5014373480270316e-20,105105,1840.0424119956144,-9.6541684448504152e-11,-1.1940171207751462e-24,0,-1.0291088866280267e-20,3.8089545687742485e-20,34.048282628988261,100.53372152921082,100.53372152921082,0,0,0,0,0,5.7215916658808089e-20,79500,79500,0,-0.20346726206740634,0.14801948796049882,-0.013573176718419811,4.2623238463824025e-14,3.782374540377512e-09
8.4492051633441488e-20,105766,1793.9419383627574,-9.6429979978689719e-11,-1.2436378112292832e-24,0,-9.786019492369584e-21,3.749953024356618e-20,31.18452194871648,100.53372152921082,100.53372152921082,0,0,0,0,0,5.6778540882244893e-20,80000,80000,0,-0.22044079524457716,0.15438673188521018,-0.017067737261287401,4.1574175586837968e-14,3.8041303874505384e-09
8.3960830590809496e-20,106427,1861.2598564776329,-9.6548755272983578e-11,-1.2961985042612286e-24,0,-9.2363423440481708e-21,3.6812238755203823e-20,30.055414031351944,100.53372152921082,100.53372152921082,0,0,0,0,0,5.6384934179653833e-20,80500,80500,0,-0.23674899674637642,0.15902531678528747,-0.020550836042389074,4.0550932731031227e-14,3.8259473908554261e-09
8.3430424031768804e-20,107088,1849.4859214377934,-9.6808408816611259e-11,-1.346429760515435e-24,0,-8.7116496365916548e-21,3.6369533117305752e-20,30.597868598442805,100.53372152921082,100.53372152921082,0,0,0,0,0,5.5772540551054704e-20,81000,81000,0,-0.25160353067784413,0.1616617926054979,-0.023875340677339138,3.955287440208949e-14,3.8478562422708885e-09
8.2898546211395651e-20,107749,1844.6309882661894,-9.6372390897243233e-11,-1.3630066028286564e-24,0,-8.2998640488324856e-21,3.6623375891267848e-20,31.86327978473653,100.53372152921082,100.53372152921082,0,0,0,0,0,5.4575034368960276e-20,81500,81500,0,-0.2642423377953016,0.16225549783630794,-0.026949616987235355,3.8579380746778877e-14,3.8698270153885029e-09
8.237306716866134e-20,108410,1752.7264334063877,-9.6428799616351812e-11,-1.3943266920102144e-24,0,-8.1232620292955978e-21,3.655698712515303e-20,34.283818932804728,100.53372152921082,100.53372152921082,0,0,0,0,0,5.3939342072803914e-20,82000,82000,0,-0.27435074062666254,0.16110227910250474,-0.029698421917579355,3.7629847167979791e-14,3.8918287678365537e-09
8.1845735552947814e-20,109071,1741.8443139537153,-9.6530457375028982e-11,-1.4232233115151632e-24,0,-8.2847263237282682e-21,3.6112310105719134e-20,34.815770026565083,100.53372152921082,100.53372152921082,0,0,0,0,0,5.4018151770956951e-20,82500,82500,0,-0.28193850499646905,0.15855889670443779,-0.032132186760839336,3.6703683949197298e-14,3.9138309155993568e-09
8.1315493002471591e-20,109732,1725.3052927269528,-9.6315233750425946e-11,-1.4360108369873241e-24,0,-8.6826511030853223e-21,3.5806326321656701e-20,33.170114114502795,100.53372152921082,100.53372152921082,0,0,0,0,0,5.4191817783900212e-20,83000,83000,0,-0.28738521277542189,0.1546961098445043,-0.03435880756537802,3.5800315888311586e-14,3.9358949502033641e-09
8.0791451909284931e-20,110393,1695.9784813140905,-9.5563970655442144e-11,-1.4290254458086257e-24,0,-9.1752672103513943e-21,3.5838977357916469e-20,34.577755115258924,100.53372152921082,100.53372152921082,0,0,0,0,0,5.412774176171985e-20,83500,83500,0,-0.29121399124940234,0.14948418820810347,-0.036491174169811125,3.4919181940343751e-14,3.9578372658674699e-09
8.0277407640865437e-20,111054,1697.926114333648,-9.4733181501479151e-11,-1.4179573300402969e-24,0,-9.6663638897117402e-21,3.5837654728262403e-20,33.809193543134519,100.53372152921082,100.53372152921082,0,0,0,0,0,5.4106116802314777e-20,84000,84000,0,-0.29390023810556115,0.14293422615533641,-0.03856757743459599,3.4059734869013634e-14,3.9797498467154804e-09
7.976668040917186e-20,111715,1727.1165384107744,-9.3656801241284253e-11,-1.3994661224113218e-24,0,-1.0155528174088641e-20,3.6117269099160643e-20,35.483399005140768,100.53372152921082,100.53372152921082,0,0,0,0,0,5.3804939484099849e-20,84500,84500,0,-0.29559137185619311,0.13524092759091552,-0.04052644933889233,3.3221440906873773e-14,4.0014819877775531e-09
7.9270617399707019e-20,112376,1699.2564032107302,-9.1878138209904055e-11,-1.3592932120036699e-24,0,-1.0584921029985645e-20,3.7124618275138818e-20,37.053617793098766,100.53372152921082,100.53372152921082,0,0,0,0,0,5.273092015455385e-20,85000,85000,0,-0.29649556175990804,0.12664749936522851,-0.04229135404776789,3.2403779423808151e-14,4.0230050518277e-09
7.879366268768961e-20,113037,1768.704716728942,-8.9737185799017208e-11,-1.3102873527617917e-24,0,-1.0883726411905935e-20,3.8281194828728845e-20,39.113604784453429,100.53372152921082,100.53372152921082,0,0,0,0,0,5.1396194270866701e-20,85500,85500,0,-0.29700776605329227,0.11756699443418631,-0.04379235937416294,3.1606242603690284e-14,4.04426183638125e-09
7.8331632006438037e-20,113698,1719.8359345551025,-8.7731501065752804e-11,-1.2684138468166961e-24,0,-1.1061473228426744e-20,3.8775132139126467e-20,41.676509899287318,100.53372152921082,100.53372152921082,0,0,0,0,0,5.0617973095738307e-20,86000,86000,0,-0.29763490523866526,0.1084523703101113,-0.044992505282443911,3.0828335128999183e-14,4.065226761751768e-09
7.7879263837220619e-20,114359,1668.4063779182895,-8.5973892763326017e-11,-1.2354458962448899e-24,0,-1.1147847122779715e-20,3.8443049671379706e-20,38.000788250201424,100.53372152921082,100.53372152921082,0,0,0,0,0,5.0584061288620626e-20,86500,86500,0,-0.29896371314786557,0.099611184650618412,-0.045897754333973001,3.0069573873198157e-14,4.0860189143109604e-09
7.7432919477317816e-20,115020,1595.7355716481911,-8.4789234345751618e-11,-1.218473978320214e-24,0,-1.1254965685459003e-20,3.7472534555234724e-20,40.451851332564715,100.53372152921082,100.53372152921082,0,0,0,0,0,5.1215350607542089e-20,87000,87000,0,-0.3015524101242546,0.091114468595386647,-0.046538662662624609,2.9329487600684249e-14,4.106812099792197e-09
7.699048883352171e-20,115680,1549.9385076445637,-8.3899673062969073e-11,-3.1857818183112565e-26,0,-1.1375468994695628e-20,3.6423510285478037e-20,37.052793170509496,100.53372152921082,100.53372152921082,0,0,0,0,0,5.1942447542739306e-20,87500,87500,0,-0.30567158806182487,0.082908898585196594,-0.046929550554145251,5.7215233348246889e-14,4.1276633232735951e-09
7.6552170760401255e-20,116341,1611.7896512064976,-8.3023246017873422e-11,-1.4994450809921852e-25,0,-1.1527305954368497e-20,3.5740179763333911e-20,38.174026635152664,100.53372152921082,100.53372152921082,0,0,0,0,0,5.2339296951435838e-20,88000,88000,0,-0.31131780476194276,0.074891492704713902,-0.047108391537332171,5.5807025537977241e-14,4.1485731138136847e-09
7.6118849949071308e-20,117002,1782.8980692198609,-8.2386867565501735e-11,-2.6945856186960487e-25,0,-1.1669234012403244e-20,3.5368848973692454e-20,35.872417713540585,100.53372152921082,100.53372152921082,0,0,0,0,0,5.2419234987782103e-20,88500,88500,0,-0.318382741155188,0.067003328256518266,-0.047126999689912782,5.4433477190246606e-14,4.1694833067172163e-09
7.5690866340784715e-20,117663,1884.3449956772131,-8.1960653226707009e-11,-3.867934596470859e-25,0,-1.1759246486482212e-20,3.5097257076266034e-20,37.373172936943313,100.53372152921082,100.53372152921082,0,0,0,0,0,5.2352855751000896e-20,89000,89000,0,-0.3269850411291545,0.059228009686669393,-0.047024412729045569,5.3093735250318036e-14,4.1904519245894003e-09
7.5262869544609291e-20,118324,1893.7645454855774,-8.1487174085450618e-11,-4.9052016934672254e-25,0,-1.1809736113045751e-20,3.4991037282504556e-20,36.371630570270177,100.53372152921082,100.53372152921082,0,0,0,0,0,5.2081568375150497e-20,89500,89500,0,-0.33734293556130113,0.051657580621958972,-0.046797291627444171,5.1786967659232425e-14,4.2114504674322583e-09
7.4835823390381782e-20,118985,1911.8149196841191,-8.1004590113410021e-11,-5.8243420657957219e-25,0,-1.1826296343121792e-20,3.4975410207857367e-20,38.341304924662445,100.53372152921082,100.53372152921082,0,0,0,0,0,5.168670952564621e-20,90000,90000,0,-0.3494654120869794,0.044417320893155102,-0.046397919522999147,5.0512362837050962e-14,4.2325076835303302e-09
7.4410775768499911e-20,119646,1717.5409864898629,-8.060992931724872e-11,-6.6579291632238016e-25,0,-1.1754826359220068e-20,3.4874251610857683e-20,37.69192465500759,100.53372152921082,100.53372152921082,0,0,0,0,0,5.1291350516862297e-20,90500,90500,0,-0.36291863288356685,0.037592223317730503,-0.045761986476397849,4.926912917881598e-14,4.2537123959508571e-09
7.3983305109724874e-20,120307,1840.4317337703667,-8.0603034328875358e-11,-7.5662072293043968e-25,0,-1.1507132073305588e-20,3.4442628073146632e-20,35.632156793419881,100.53372152921082,100.53372152921082,0,0,0,0,0,5.1047809109883832e-20,91000,91000,0,-0.37702304670725906,0.031248227814617797,-0.04484041348119449,4.8056494562917428e-14,4.2750657477045693e-09
7.3550408214353648e-20,120968,1893.0492830187666,-8.0643762256367666e-11,-8.3827969510237378e-25,0,-1.1047298198447726e-20,3.3932867327697089e-20,36.880914467742578,100.53372152921082,100.53372152921082,0,0,0,0,0,5.0664839085104291e-20,91500,91500,0,-0.39130795531590346,0.025467861629639033,-0.043646335503339968,4.6873705871559909e-14,4.2965688250542769e-09
7.3114915947895688e-20,121629,1939.6017285197606,-8.0580032180019188e-11,-9.0372074763283775e-25,0,-1.041130549137607e-20,3.3515182142821193e-20,35.052843935617211,100.53372152921082,100.53372152921082,0,0,0,0,0,5.0011039296450567e-20,92000,92000,0,-0.40565903466056158,0.020390899937718861,-0.042218951945959954,4.5720028523032023e-14,4.3182515924039212e-09
7.2680431141072698e-20,122290,1980.2400816262127,-8.0282281003856624e-11,-9.4974567263748356e-25,0,-9.6944549650186102e-21,3.3220382820791669e-20,33.160124954796856,100.53372152921082,100.53372152921082,0,0,0,0,0,4.9154503285299628e-20,92500,92500,0,-0.4199806691949452,0.016170205052611582,-0.040593023385980927,4.4594746015487088e-14,4.3400557158522686e-09
7.2245992389995317e-20,122951,1997.2742416459562,-7.9980563482224894e-11,-9.9044105103024367e-25,0,-8.9798269544209256e-21,3.2760645125233567e-20,32.439687190477578,100.53372152921082,100.53372152921082,0,0,0,0,0,4.8465174219182673e-20,93000,93000,0,-0.43400192358724066,0.012886436341124644,-0.038816977575302808,4.3497159481953792e-14,4.3618602454764029e-09
7.1809789879474692e-20,123612,1963.406519674121,-7.9962053242453607e-11,-1.0372338226549618e-24,0,-8.3633460339500245e-21,3.1968060178788355e-20,31.127822673577018,100.53372152921082,100.53372152921082,0,0,0,0,0,4.8205075734636353e-20,93500,93500,0,-0.44746525462424575,0.010579638169924884,-0.036945387993287414,4.2426587256298136e-14,4.3837258170066655e-09
7.1373719155019189e-20,124273,1943.4762349489031,-8.0048927687046968e-11,-1.079508281772366e-24,0,-7.9568477447401263e-21,3.113911180183381e-20,32.015664112198074,100.53372152921082,100.53372152921082,0,0,0,0,0,4.8191455097925501e-20,94000,94000,0,-0.4602138256517746,0.0092613772204464574,-0.035034709074078359,4.1382364449868934e-14,4.4057748324085535e-09
7.093600491428462e-20,124934,1756.3449684969089,-7.9733386626562555e-11,-1.0998305102826641e-24,0,-7.806173087135867e-21,3.0644827304718785e-20,30.023953064265012,100.53372152921082,100.53372152921082,0,0,0,0,0,4.8097350696701709e-20,94500,94500,0,-0.47190747068267508,0.008843480377148133,-0.033123660565249631,4.0363842538561923e-14,4.4278247488233153e-09
7.0500801181569964e-20,125595,1564.2746762406287,-7.9322834219155569e-11,-1.1135651090557703e-24,0,-7.8961350430348258e-21,3.0269232921087082e-20,29.175897426788012,100.53372152921082,100.53372152921082,0,0,0,0,0,4.8127703303517716e-20,95000,95000,0,-0.48204649696091462,0.0091361190943202997,-0.031202509168620746,3.9370388960048322e-14,4.4498450757784472e-09
7.0068768151571222e-20,126256,1567.52356899142,-7.8807761629543761e-11,-1.1217874410750807e-24,0,-8.2169198219381824e-21,2.9967504103911641e-20,28.597869532066714,100.53372152921082,100.53372152921082,0,0,0,0,0,4.8318183869597759e-20,95500,95500,0,-0.49001086827138313,0.010004024664093579,-0.029260349523404935,3.8401386720916564e-14,4.4718359241849943e-09
6.9639358190696802e-20,126917,1888.6248521767766,-7.8334692558078581e-11,-1.1299569816661923e-24,0,-8.751413670911122e-21,2.9600272484287932e-20,30.994753045074258,100.53372152921082,100.53372152921082,0,0,0,0,0,4.8790499377319987e-20,96000,96000,0,-0.49570416029924247,0.011491942067701133,-0.027276843763967589,3.7456234013482215e-14,4.4938273679542041e-09
6.921197269146104e-20,127578,2168.9327705677697,-7.7874906396496981e-11,-1.1365803583296522e-24,0,-9.4342520370241433e-21,2.9173807647774243e-20,30.052265444541973,100.53372152921082,100.53372152921082,0,0,0,0,0,4.9472417080710939e-20,96500,96500,0,-0.49960854633264151,0.013786853395036304,-0.025195992018630441,3.6534343842030279e-14,4.5158192269605235e-09
6.8789229424181414e-20,128239,2350.2882664110039,-7.6847590328117297e-11,-1.1211548168733642e-24,0,-1.0136854171794713e-20,2.9209652933366279e-20,26.723986038201613,100.53372152921082,100.53372152921082,0,0,0,0,0,4.9716430662609847e-20,97000,97000,0,-0.50235055541579732,0.016964110381947135,-0.022979913435709619,3.5635143658256062e-14,4.5377811372999871e-09
